"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
6.961999656E0	7.664855570E-3	-3.587919474E-2	-1.348876953E-2	3.908981363E-2
6.967065574E0	-9.264636785E-3	-5.351592600E-2	-5.255603790E-2	7.557727801E-2
6.972162009E0	-8.207675070E-3	-5.662113428E-3	-4.381370544E-2	4.493402100E-2
6.977197410E0	-4.767440259E-3	-5.586087704E-3	-1.140022278E-2	1.356089753E-2
6.982263328E0	1.173701510E-2	-3.134593368E-3	4.129409790E-3	1.283102584E-2
6.987329246E0	1.742099971E-2	-7.830530405E-3	-3.150939941E-2	3.684631174E-2
6.992395164E0	6.548866630E-3	-1.134420931E-2	9.108543396E-3	1.595444458E-2
6.997461082E0	-7.840357721E-3	5.290105939E-3	-4.720687866E-4	9.469914412E-3
7.002527000E0	-1.380353794E-2	1.828187704E-2	-2.829551697E-3	2.308183378E-2
7.007592918E0	1.594170928E-2	1.335495710E-2	1.618289948E-2	2.635107606E-2
7.012689353E0	1.338890567E-2	-6.965070963E-3	6.544113159E-3	1.644993695E-2
7.017755271E0	1.689201966E-2	-1.161447167E-2	-7.748603821E-3	2.191522625E-2
7.022821189E0	1.568036899E-2	-5.557060242E-3	-2.549266815E-2	3.044061464E-2
7.027917625E0	2.652075142E-3	-1.378856599E-2	-2.172279358E-2	2.586576532E-2
7.032983543E0	-6.658669561E-3	-1.607231796E-2	6.952285767E-3	1.873476881E-2
7.038049461E0	-2.062691003E-2	-5.175188184E-3	1.164817810E-2	2.424731002E-2
7.043115379E0	5.929075181E-3	-3.819778562E-3	7.999420166E-3	1.066467832E-2
7.048181297E0	-4.486463964E-3	8.119136095E-3	-1.818275452E-2	2.041228286E-2
7.053247214E0	-1.008127630E-2	1.396059990E-2	-6.167411804E-3	1.829118503E-2
7.058313132E0	-9.682733566E-3	2.212905884E-2	-3.739356995E-3	2.444245006E-2
7.063409568E0	6.097324193E-3	-1.250241697E-2	-8.458137512E-3	1.627967698E-2
7.068475486E0	-4.423532635E-3	-1.127731800E-2	-1.194477081E-2	1.701243933E-2
7.073541404E0	-1.841152087E-2	-1.115457714E-2	-3.536224365E-3	2.181544349E-2
7.078607322E0	-2.650549263E-2	-2.291145921E-2	5.054473877E-5	3.503539150E-2
7.083673240E0	4.678156227E-3	2.193674445E-3	-1.130104065E-3	5.289091458E-3
7.088739158E0	-1.061883196E-2	9.212777019E-3	-1.655578613E-2	2.171932106E-2
7.093805076E0	-3.358609974E-3	1.035989821E-2	-1.759719849E-2	2.069466469E-2
7.098870994E0	1.928938925E-2	-2.808034420E-3	-4.391670227E-3	1.998130032E-2
7.103936912E0	1.088012382E-2	4.252478480E-3	1.938533783E-2	2.263298457E-2
7.109002830E0	-9.390279651E-3	1.246495545E-2	-2.470493317E-2	2.922133106E-2
7.114099265E0	-1.400653273E-2	-4.291176796E-3	1.467704773E-2	2.073675209E-2
7.119165183E0	-6.755817682E-3	-2.089296281E-2	3.116893768E-2	3.812688873E-2
7.124231101E0	2.861894667E-3	1.007491350E-2	2.497673035E-2	2.708378448E-2
7.129297019E0	7.631864399E-3	3.003592789E-2	-9.658813477E-3	3.246066845E-2
7.134362937E0	2.415390685E-2	4.153817892E-2	-1.670837402E-2	5.087240201E-2
7.139428855E0	-1.646372303E-2	2.455477417E-2	4.796028137E-3	2.994984134E-2
7.144525291E0	-1.047614962E-2	4.245549440E-3	1.543998718E-2	1.913550640E-2
7.149591209E0	4.986260086E-3	-2.939835191E-3	3.447532654E-3	6.737277046E-3
7.154657127E0	1.089730486E-2	2.941772342E-3	3.546524048E-2	3.721812139E-2
7.159753562E0	-7.048860192E-3	-7.649511099E-4	1.260566711E-2	1.446286360E-2
7.164849998E0	1.325294375E-3	1.645743847E-3	-2.917289734E-3	3.602146219E-3
7.169885398E0	-1.183955744E-2	-3.090724349E-3	6.594657898E-3	1.390025936E-2
7.174951316E0	-9.513899684E-3	-1.732656360E-2	-1.007556915E-2	2.218650912E-2
7.180017234E0	-7.154736668E-3	-1.822665334E-3	-5.064010620E-4	7.400595094E-3
7.185083152E0	-1.259297132E-3	1.833997667E-2	1.730728149E-2	2.524841710E-2
7.190149070E0	-1.450895518E-2	4.733949900E-4	-3.625106812E-2	3.904963281E-2
7.195245506E0	-1.571787521E-2	-1.365122199E-2	-2.702713013E-3	2.099314461E-2
7.200311423E0	1.151127368E-2	-1.113304496E-2	6.807327271E-3	1.740097171E-2
7.205407859E0	-7.619142532E-3	-1.461935043E-2	1.150131226E-2	2.010116722E-2
7.210473777E0	-2.536084130E-2	-4.928931594E-3	2.802181244E-2	3.811415237E-2
7.215539695E0	1.980921999E-2	7.071256638E-3	-3.064155579E-3	2.125551496E-2
7.220605613E0	1.944258437E-2	2.133224905E-2	-3.035068512E-2	4.188368445E-2
7.225671531E0	2.155819163E-2	-8.541107178E-3	9.077072144E-3	2.490179465E-2
7.230737449E0	-1.789193228E-2	-1.442478597E-2	2.681064606E-2	3.531297825E-2
7.235803367E0	1.896038279E-2	-2.490672469E-2	-9.031295776E-3	3.257921659E-2
7.240899802E0	1.520101726E-2	-1.291091740E-2	8.852005005E-3	2.182019034E-2
7.245965720E0	-2.053965256E-2	2.381952107E-2	5.218505859E-3	3.188227900E-2
7.251031638E0	-6.158519536E-3	-6.075114012E-3	-2.569484711E-2	2.711198150E-2
7.256097556E0	2.352077886E-2	8.191630244E-3	-3.736019135E-2	4.490115524E-2
7.261163474E0	-4.108920693E-4	2.828621864E-2	-2.992153168E-2	4.117738524E-2
7.266229392E0	-3.956407309E-3	-3.969535232E-3	2.256298065E-2	2.324862285E-2
7.271325828E0	-6.344527006E-3	1.043574512E-2	-4.920005798E-3	1.316678610E-2
7.276391746E0	2.020351589E-3	2.122551203E-3	-2.501487732E-3	3.852854140E-3
7.281457664E0	1.852114126E-2	3.365904093E-3	2.599811554E-2	3.209772571E-2
7.286523582E0	-4.275117069E-3	5.794048309E-3	-5.070686340E-3	8.806786118E-3
7.291589500E0	1.232876256E-2	-6.036400795E-3	2.109050751E-2	2.516438014E-2
7.296655418E0	6.248142570E-3	-2.732267976E-2	-7.577896118E-3	2.903433527E-2
7.301721336E0	-5.674149841E-3	-2.231515944E-2	-1.701641083E-2	2.863076238E-2
7.306817771E0	-4.474636167E-3	1.587986946E-2	8.062362671E-3	1.836285149E-2
7.311883689E0	-4.482503980E-3	1.117976010E-2	1.630592346E-2	2.027222281E-2
7.316949607E0	-8.856095374E-4	9.884119034E-3	1.141834259E-2	1.512807525E-2
7.322015525E0	-5.725346506E-3	9.778752923E-3	-1.361465454E-2	1.771334016E-2
7.327081443E0	-1.883090660E-2	-1.644319296E-2	5.503654480E-3	2.559827828E-2
7.332147361E0	-2.037324011E-3	3.893062472E-3	5.458831787E-3	7.007529452E-3
7.337243797E0	-1.038817316E-2	-4.365384579E-3	-5.311965942E-4	1.128064245E-2
7.342309714E0	-1.751038805E-2	-1.156638563E-2	-1.951980591E-2	2.866038710E-2
7.347375632E0	2.521971986E-2	8.729219437E-3	-2.528858185E-2	3.676609734E-2
7.352441550E0	7.103841752E-3	-2.934691310E-2	1.290130615E-2	3.283518808E-2
7.357507468E0	6.999488920E-3	1.795202494E-3	-2.651214600E-4	7.230898044E-3
7.362573386E0	6.897136569E-3	-1.362526417E-2	-1.805782318E-2	2.364959396E-2
7.367669822E0	-3.887563944E-3	-1.720932126E-2	-1.791000366E-2	2.514044794E-2
7.372735740E0	2.216736972E-2	4.276707768E-3	1.666259766E-2	2.805930631E-2
7.377801658E0	1.002366096E-2	1.867836714E-2	2.483463287E-2	3.265140377E-2
7.382867576E0	1.573707908E-3	-2.780307829E-2	-2.760791779E-2	3.921332482E-2
7.387933494E0	-1.505034044E-2	-1.576703787E-2	-2.262878418E-2	3.141932692E-2
7.392999412E0	-7.789812982E-3	2.151042223E-3	1.316452026E-2	1.544709561E-2
7.398065330E0	6.422325969E-4	3.341883421E-3	2.968502045E-2	2.987944254E-2
7.403161765E0	7.469169796E-4	3.291159868E-3	5.317878723E-2	5.328576761E-2
7.408227683E0	-9.936377406E-3	-4.962757230E-3	4.058837891E-3	1.182517316E-2
7.413293601E0	1.261077076E-2	1.409782469E-2	-7.838249207E-3	2.047482237E-2
7.418359519E0	-6.509684026E-4	-1.923458278E-2	1.359272003E-2	2.356172686E-2
7.423425437E0	1.112073660E-2	-2.145756781E-2	3.975868225E-3	2.449296893E-2
7.428491355E0	-2.111651748E-2	-5.882620811E-3	-1.149272919E-2	2.475066388E-2
7.433587791E0	2.757422626E-4	1.552452147E-2	9.983062744E-3	1.845937004E-2
7.438653709E0	1.205599308E-2	-4.813447595E-3	-1.741409302E-2	2.172019527E-2
7.443719627E0	-2.025594562E-2	-3.460779786E-3	-2.319908142E-2	3.099157480E-2
7.448785545E0	2.430092543E-3	-1.027524471E-3	-2.182579041E-2	2.198468292E-2
7.453851463E0	1.531976834E-2	1.536905766E-4	2.347755432E-2	2.803416629E-2
7.458917381E0	3.010559827E-3	2.272754908E-2	-4.758834839E-4	2.293101443E-2
7.463983298E0	7.484614849E-3	-3.072619438E-5	1.901626587E-3	7.722472869E-3
7.469079734E0	-1.770233735E-2	-8.323431015E-3	-1.590919495E-2	2.521417727E-2
7.474145652E0	3.504902124E-4	8.507877588E-3	-8.661270142E-3	1.214596332E-2
7.479211570E0	6.353054196E-3	8.465737104E-3	-5.017280579E-3	1.171337299E-2
7.484277488E0	-2.332828194E-2	4.852637649E-3	2.825450897E-2	3.696043977E-2
7.489343406E0	-1.589750126E-2	-3.466054797E-3	2.564430237E-2	3.037061616E-2
7.494409324E0	4.582848400E-3	-5.732312799E-3	-7.795333862E-3	1.070649987E-2
7.499505759E0	3.408368677E-3	1.793044806E-2	1.600837708E-2	2.427727499E-2
7.504571677E0	-4.920307547E-3	-4.736348987E-3	9.943962097E-3	1.206336646E-2
7.509637595E0	-1.198858023E-3	-7.147043943E-3	3.715801239E-2	3.785809534E-2
7.514703513E0	-8.206479251E-3	-1.423722506E-2	2.616500854E-2	3.089745218E-2
7.519769431E0	-1.638660207E-2	-1.185759902E-3	2.356815338E-2	2.872950762E-2
7.524835349E0	1.120970771E-2	-1.198887825E-3	2.219104767E-2	2.489050975E-2
7.529931785E0	1.726210117E-2	7.095485926E-3	-2.073955536E-2	2.790081027E-2
7.534997703E0	1.490487158E-2	8.260518312E-3	4.371643066E-3	1.759268663E-2
7.540063621E0	-1.620948315E-3	-4.837900400E-3	-3.246307373E-2	3.286158715E-2
7.545129539E0	-2.529247850E-2	1.422189176E-2	-2.270412445E-2	3.684357395E-2
7.550195457E0	6.974082440E-3	-8.480891585E-3	2.853965759E-2	3.057900266E-2
7.555261375E0	9.247604758E-3	-2.385236323E-2	3.305244446E-2	4.179614229E-2
7.560327293E0	-2.054775134E-2	2.380672097E-2	1.021480560E-2	3.306527335E-2
7.565393211E0	-1.443905756E-2	2.115815878E-2	3.031349182E-2	3.968704893E-2
7.570489646E0	7.103972137E-3	-9.805142879E-3	2.649211884E-2	2.912798667E-2
7.575555564E0	-4.811432213E-3	-8.846819401E-5	4.908561707E-3	6.873986077E-3
7.580621482E0	-3.584071994E-3	2.021503448E-2	-1.767539978E-2	2.709082776E-2
7.585687400E0	-4.729744047E-3	-6.144881248E-3	-1.041793823E-2	1.298705052E-2
7.590753318E0	2.148336545E-2	-2.628663182E-2	-1.863861084E-2	3.872879830E-2
7.595849754E0	3.448970616E-3	-1.292771101E-2	4.079818726E-3	1.398806745E-2
7.600915672E0	5.801759660E-3	-2.347388864E-2	-9.012222290E-3	2.580511603E-2
7.605981589E0	-4.923660308E-3	-1.019065082E-2	-1.250743866E-2	1.686795236E-2
7.611047507E0	-1.082350314E-2	-1.364776492E-2	4.577922821E-2	4.898109271E-2
7.616113425E0	9.511053562E-3	-7.521897554E-3	2.046298981E-2	2.378598399E-2
7.621179343E0	-4.851102829E-3	1.632621884E-2	2.029228210E-2	2.649255241E-2
7.626245261E0	3.451418132E-3	5.521118641E-3	2.487468719E-2	2.571274200E-2
7.631341697E0	2.234298736E-3	-1.482191682E-2	1.516151428E-2	2.132024447E-2
7.636407615E0	8.221179247E-3	-6.465911865E-3	-3.838062286E-2	3.978024655E-2
7.641473533E0	-1.475997269E-4	-1.614403725E-2	-1.194858551E-2	2.008532848E-2
7.646539451E0	9.345889091E-3	-5.400821567E-3	-4.723548889E-3	1.178246284E-2
7.651605369E0	3.444667906E-3	1.135490835E-2	-1.126289368E-3	1.191923690E-2
7.656671287E0	6.056327373E-3	-4.144951701E-3	1.549911499E-2	1.714882770E-2
7.661767722E0	-9.263999760E-3	-1.611556113E-2	2.011966705E-2	2.739222525E-2
7.666833640E0	-1.145080850E-2	1.605939865E-2	-5.720424652E-2	6.050909948E-2
7.671899558E0	4.138763994E-3	5.715787411E-4	-3.655529022E-2	3.679327809E-2
7.676965476E0	-7.428526878E-4	8.851081133E-3	-2.081775665E-2	2.263343676E-2
7.682031394E0	-2.096628770E-2	2.304494381E-2	3.097534180E-3	3.130893440E-2
7.687097312E0	1.672767103E-3	-2.340574563E-2	-8.791923523E-3	2.505843166E-2
7.692193748E0	7.494054735E-3	-2.550536394E-2	-1.702499390E-2	3.156794044E-2
7.697259666E0	3.123189509E-2	-1.215369999E-2	8.040428162E-3	3.446436100E-2
7.702325584E0	-2.238427103E-2	-7.287457585E-3	1.035022736E-2	2.571555626E-2
7.707391502E0	-1.263631135E-2	-2.138507366E-2	-8.724212646E-3	2.632697526E-2
7.712457420E0	2.895120531E-3	-1.049517095E-2	-2.718925476E-3	1.122153697E-2
7.717523338E0	-2.308619767E-2	-8.239895105E-4	-7.444381714E-3	2.427077050E-2
7.722589256E0	3.384530544E-3	-3.215536475E-3	-1.331424713E-2	1.410900062E-2
7.727685691E0	1.106981188E-3	-4.407286644E-3	-8.452415466E-3	9.596505100E-3
7.732751609E0	-2.311024815E-3	-6.769239902E-3	8.232116699E-3	1.090555775E-2
7.737817527E0	6.176643074E-3	-2.562224865E-2	5.209350586E-2	5.838136602E-2
7.742883445E0	2.166767791E-2	7.895380259E-4	1.366615295E-2	2.562958004E-2
7.747949363E0	2.607446164E-3	5.614817142E-3	8.817672729E-3	1.077387114E-2
7.753015281E0	-2.104528248E-2	-1.458881795E-2	2.798080444E-3	2.575978995E-2
7.758081199E0	8.809082210E-3	2.588121593E-2	-1.383972168E-2	3.064270164E-2
7.763177634E0	1.597271487E-2	3.133475780E-3	2.545261383E-2	3.021227965E-2
7.768243552E0	2.892673016E-3	-1.699796319E-2	1.501083374E-3	1.730755792E-2
7.773309470E0	-1.368719712E-2	-2.156375349E-2	1.489639282E-3	2.558425013E-2
7.778375388E0	-6.401371211E-3	1.296536624E-2	5.032539368E-3	1.531028176E-2
7.783441306E0	1.266430318E-2	1.654554904E-2	-2.133369446E-3	2.094495245E-2
7.788507224E0	-4.422068596E-4	1.055687666E-2	7.389068604E-3	1.289346837E-2
7.793603660E0	7.979944348E-3	-2.285052836E-2	-1.048374176E-2	2.637678903E-2
7.798669578E0	-6.178252399E-3	-2.148771286E-2	-2.463531494E-2	3.326847380E-2
7.803766013E0	-1.213312149E-3	-2.341330051E-3	1.355075836E-2	1.380496306E-2
7.808801414E0	-7.024932653E-3	-1.302762330E-2	2.887248993E-2	3.244517410E-2
7.813867332E0	1.095520705E-2	-2.259403467E-3	7.266044617E-3	1.333854827E-2
7.818933250E0	1.319668069E-2	-3.562048078E-3	-5.855560303E-3	1.487037842E-2
7.823999168E0	6.020754576E-3	-4.838973284E-3	-8.185386658E-3	1.125458586E-2
7.829065086E0	-8.224647492E-3	-1.302537322E-2	1.207065582E-2	1.957053668E-2
7.834131004E0	-4.579190165E-3	-8.136466146E-3	1.434707642E-2	1.711752510E-2
7.839196922E0	3.772087395E-3	-2.957518399E-2	-5.960464478E-3	3.040472476E-2
7.844262839E0	-3.187335655E-2	-3.234267235E-3	-4.715919495E-3	3.238226735E-2
7.849328757E0	1.589630172E-2	1.676589251E-3	3.633499146E-3	1.639224438E-2
7.854425193E0	2.712275833E-3	-2.685338259E-2	2.407073975E-3	2.709713272E-2
7.859491111E0	-2.004038543E-3	-5.351305008E-4	-1.542282104E-2	1.556168192E-2
7.864557029E0	-5.550269037E-3	-1.944062114E-2	1.795196533E-2	2.703731303E-2
7.869622947E0	-1.623328030E-2	2.064794302E-3	1.187324524E-3	1.640708702E-2
7.874688865E0	1.715204492E-2	-2.527260780E-2	2.356529236E-3	3.063414076E-2
7.879754783E0	8.811231703E-3	-1.544189453E-2	2.608203888E-2	3.156521286E-2
7.884820701E0	-7.935889065E-3	2.156744897E-2	1.637935638E-2	2.822085233E-2
7.889917136E0	8.766952902E-3	-1.176032424E-2	1.624488831E-2	2.188746412E-2
7.894983054E0	8.699741215E-3	1.425310969E-3	-2.306556702E-2	2.469286112E-2
7.900048972E0	1.581070572E-2	1.217745245E-2	-3.881454468E-3	2.033062843E-2
7.905114890E0	2.493783832E-4	-2.356635034E-2	-1.453304291E-2	2.768834401E-2
7.910180808E0	1.331290230E-2	-1.038613915E-2	8.147239685E-3	1.874787371E-2
7.915246726E0	-3.066754714E-2	3.879904747E-3	3.327369690E-3	3.109056927E-2
7.920343162E0	-2.431825548E-2	-1.636089385E-2	-1.688575745E-2	3.382580674E-2
7.925409080E0	6.914079189E-3	-2.455455065E-2	-4.641819000E-2	5.296582683E-2
7.930474998E0	-1.089356095E-2	-1.374204457E-2	-3.300666809E-3	1.784398667E-2
7.935540916E0	-1.192543656E-2	3.016039729E-3	3.827953339E-2	4.020740242E-2
7.940606834E0	2.027919888E-2	-2.184981108E-2	2.342224121E-3	2.990227693E-2
7.945672752E0	1.186285168E-2	-1.100808382E-2	-1.073551178E-2	1.942051422E-2
7.950738670E0	1.527590305E-2	-5.059525371E-3	3.528594971E-5	1.609202461E-2
7.955804588E0	8.127875626E-4	6.786465645E-3	2.259445190E-2	2.360563484E-2
7.960901023E0	1.144465804E-2	-3.004129231E-2	-2.627182007E-2	4.151708047E-2
7.965966941E0	1.481056958E-2	-3.208635747E-2	-2.605152130E-2	4.390408944E-2
7.971063377E0	-1.978277415E-2	-9.884536266E-4	1.691150665E-2	2.604485076E-2
7.976129295E0	-1.373266056E-2	-1.406127214E-2	-2.953338623E-2	3.547571342E-2
7.981195213E0	-5.406744778E-3	-1.985237002E-3	-1.385211945E-2	1.500184216E-2
7.986261131E0	2.915523946E-3	-9.118422866E-3	1.118373871E-2	1.472147842E-2
7.991327048E0	-1.496388763E-2	5.188837647E-3	-7.734298706E-4	1.585686485E-2
7.996392966E0	-4.201442003E-3	3.715306520E-4	-3.163623810E-2	3.191616692E-2
8.001458884E0	2.556430921E-2	-5.534127355E-3	-1.118564606E-2	2.844783206E-2
8.006555320E0	9.974963963E-3	-3.752271831E-2	2.451324463E-2	4.591681019E-2
8.011621238E0	-7.860485464E-3	-3.010575473E-2	-2.197837830E-2	3.809452470E-2
8.016687156E0	7.699199021E-3	2.170652151E-3	-1.941967010E-2	2.100268991E-2
8.021753074E0	4.803016782E-4	-1.804117858E-2	3.287315369E-3	1.834451571E-2
8.026849509E0	-2.212924883E-2	-2.498890460E-2	2.106952667E-2	3.947244559E-2
8.031915427E0	-2.948798239E-3	-1.179654896E-2	4.277229309E-3	1.288986691E-2
8.036981345E0	7.764548063E-3	-1.291637123E-2	-7.637977600E-3	1.689554835E-2
8.042047263E0	4.097554833E-3	-1.633536816E-2	7.860183716E-3	1.858538933E-2
8.047113181E0	2.182815224E-2	-1.740223169E-2	-8.820533752E-3	2.927640199E-2
8.052179099E0	-3.231909126E-3	-1.254402101E-2	-4.554748535E-2	4.735368118E-2
8.057245017E0	-1.858163998E-2	-6.567239761E-3	-7.188796997E-3	2.097819784E-2
8.062310935E0	-1.842312515E-3	1.601089537E-2	1.177787781E-3	1.615951949E-2
8.067376853E0	-8.997976780E-3	-1.975026727E-2	1.779651642E-2	2.806693143E-2
8.072442771E0	-3.036580980E-3	-2.663187683E-2	9.343147278E-3	2.838612493E-2
8.077539207E0	-1.808829606E-3	1.154731214E-2	-7.365226746E-3	1.381516729E-2
8.082605125E0	4.091486335E-3	1.505145431E-2	-4.172801971E-2	4.454788622E-2
8.087671043E0	3.720581159E-2	2.563771605E-2	4.172229767E-2	6.150052864E-2
8.092736961E0	2.017147094E-2	1.837731898E-2	-1.371383667E-3	2.732205677E-2
8.097802879E0	-4.963610321E-3	1.587752998E-2	-1.084709167E-2	1.985932485E-2
8.102868797E0	4.467170686E-3	-9.199038148E-3	2.301216125E-3	1.048205669E-2
8.107934714E0	6.812613457E-3	-4.342287779E-3	5.839347839E-3	9.968206883E-3
8.113000632E0	-2.889175713E-2	5.209922791E-3	-7.267951965E-3	3.024400852E-2
8.118097068E0	-1.208074391E-2	-5.487486720E-3	1.099586487E-3	1.331412687E-2
8.123162986E0	9.339436889E-3	-9.020149708E-3	1.771926880E-2	2.196726357E-2
8.128228904E0	-3.228783607E-4	-4.370927811E-3	2.132415771E-3	4.874059641E-3
8.133294822E0	7.654465735E-4	-1.861177385E-2	5.669593811E-3	1.947121794E-2
8.138360740E0	-1.125168055E-2	-2.193209529E-2	-5.059242249E-3	2.516372491E-2
8.143426658E0	6.591696292E-3	-7.481440902E-3	-1.925563812E-2	2.168414207E-2
8.148523093E0	8.919481188E-3	-8.570432663E-3	1.295471191E-2	1.791184026E-2
8.153589011E0	2.073049173E-2	-1.629889011E-4	1.759910583E-2	2.719390334E-2
8.158654929E0	-1.855928823E-2	2.608785033E-2	-1.341342926E-2	3.471229176E-2
8.163720847E0	-8.858323097E-3	8.141040802E-3	-1.449489594E-2	1.883742131E-2
8.168786765E0	1.378142461E-2	-1.692283154E-2	4.629135132E-3	2.231006014E-2
8.173852683E0	-1.007028669E-2	2.185925841E-3	5.769729614E-3	1.181011116E-2
8.178918601E0	-7.603693753E-3	-1.561346650E-2	1.165390015E-2	2.091434636E-2
8.183984519E0	4.382792860E-3	-1.436299086E-2	-1.502990723E-3	1.509183093E-2
8.189080955E0	-9.938057512E-3	3.476545215E-3	-5.015563965E-2	5.124880040E-2
8.194146873E0	-1.459956542E-2	2.005423605E-2	-3.430461884E-2	4.233351589E-2
8.199212791E0	2.237982303E-2	-7.448211312E-3	8.712768555E-3	2.514447586E-2
8.204278709E0	2.028696239E-3	-2.284313738E-2	-5.599975586E-3	2.360686893E-2
8.209344627E0	-7.483866066E-3	-8.473530412E-3	1.461505890E-2	1.847725400E-2
8.214410545E0	2.582852915E-2	-1.792831719E-2	-1.162528992E-2	3.352140870E-2
8.219506980E0	-1.242651790E-2	-9.442716837E-3	1.221275330E-2	1.981753243E-2
8.224572898E0	-2.864312381E-3	2.191513777E-4	-9.460449219E-4	3.024452634E-3
8.229669334E0	1.976362988E-2	3.802463412E-3	-2.348327637E-2	3.092772321E-2
8.234735252E0	1.022192836E-2	-5.739763379E-3	-3.041458130E-2	3.259569693E-2
8.239801170E0	7.469356060E-4	2.678930759E-4	-8.794784546E-3	8.830510444E-3
8.244867088E0	9.105566889E-3	-2.226658165E-2	1.962661743E-3	2.413636360E-2
8.249933006E0	-2.724163234E-3	5.415126681E-3	-3.980636597E-3	7.251905268E-3
8.254998923E0	1.644984260E-2	1.618546247E-2	1.987457275E-3	2.316282590E-2
8.260064841E0	-1.682091132E-2	9.106874466E-3	-9.887695312E-3	2.153241135E-2
8.265130759E0	-2.720138803E-2	1.989720762E-2	-2.523517609E-2	4.210259486E-2
8.270196677E0	-2.681361139E-2	9.180992842E-3	-4.835128784E-3	2.875132789E-2
8.275262595E0	-2.875297517E-2	-1.811219752E-2	1.657390594E-2	3.780845987E-2
8.280328513E0	1.923553646E-4	1.416832209E-2	-2.273750305E-2	2.679127463E-2
8.285424949E0	7.585141808E-3	2.136163414E-2	-2.356529236E-3	2.279050283E-2
8.290490867E0	1.021322235E-2	1.413740218E-2	1.308631897E-2	2.180430681E-2
8.295556785E0	1.514639333E-2	1.415157318E-2	8.245468140E-3	2.230847371E-2
8.300622703E0	-1.483000815E-4	1.777285337E-2	3.429985046E-2	3.863128333E-2
8.305719138E0	1.307242736E-2	1.290291548E-2	5.418682098E-2	5.721525280E-2
8.310785056E0	1.246273518E-3	-1.338116825E-2	2.761745453E-2	3.071372097E-2
8.315850974E0	1.095142961E-2	-8.556187153E-3	-3.464698792E-3	1.432292871E-2
8.320947410E0	2.714987844E-3	4.707068205E-3	-2.361774445E-2	2.423479942E-2
8.326013328E0	1.505136490E-3	-5.934864283E-3	3.878593445E-3	7.247864307E-3
8.331079246E0	1.931069791E-2	-2.717104554E-2	-1.632213593E-2	3.711577685E-2
8.336145164E0	-1.883874461E-2	-1.153336465E-2	-1.025581360E-2	2.435361393E-2
8.341211082E0	-4.474129528E-3	2.296477556E-2	-5.419731140E-3	2.401608289E-2
8.346307517E0	2.038741857E-2	1.088733971E-2	1.479530334E-2	2.744233960E-2
8.351373435E0	-1.558768004E-2	1.908114552E-2	9.933471680E-3	2.656576261E-2
8.356439353E0	1.045894250E-2	1.064389944E-2	1.221084595E-2	1.928177462E-2
8.361505271E0	7.950928062E-3	2.158313990E-3	2.280521393E-2	2.424774956E-2
8.366571189E0	-8.773874491E-3	6.920412183E-3	-1.420021057E-2	1.806983560E-2
8.371637107E0	-1.819759607E-2	9.084194899E-4	-3.307342529E-2	3.776015346E-2
8.376733543E0	2.197586000E-3	7.901594043E-3	-1.617145538E-2	1.813230658E-2
8.381799461E0	1.997872815E-2	4.099062085E-2	-6.550788879E-3	4.606835585E-2
8.386865379E0	1.626214013E-2	2.643920481E-2	-3.379249573E-2	4.588487245E-2
8.391931297E0	-8.685827255E-3	-8.176550269E-3	1.397323608E-2	1.837255823E-2
8.396997214E0	-2.286278456E-2	-9.274497628E-3	1.503753662E-2	2.889378362E-2
8.402063132E0	1.057659462E-2	-6.792232394E-3	1.373291016E-2	1.861697065E-2
8.407129050E0	8.170384914E-3	1.094880700E-2	1.361560822E-2	1.928772541E-2
8.412225486E0	-2.522692084E-3	-3.902402520E-2	3.606319427E-2	5.319579400E-2
8.417291404E0	-2.020106837E-2	-8.996933699E-3	-2.479362488E-2	3.322276048E-2
8.422357322E0	-6.967119873E-3	4.217162728E-3	-2.576541901E-2	2.702188071E-2
8.427423240E0	7.387395948E-3	1.716613770E-2	-1.604938507E-2	2.463397376E-2
8.432489158E0	3.724712878E-3	5.034387112E-3	-1.591873169E-2	1.710627248E-2
